id_imovel,ano,valor_estimado
774,2015,230307.29419582002
774,2016,232183.2262037758
774,2017,234426.73981926136
774,2018,253255.64918513747
774,2019,257683.78100225024
774,2020,269579.22785298346
774,2021,282765.02535245114
774,2022,293852.4992227861
774,2023,308563.4416424357
774,2024,320000.0
775,1991,80605.15029519511
775,1992,82058.81212104279
775,1993,86653.8645150068
775,1994,89438.90841648137
775,1995,94728.72234933975
775,1996,96343.6980962714
775,1997,100418.04147995642
775,1998,103816.63273126722
775,1999,108430.87216346787
775,2000,111362.42540597939
775,2001,115583.6974901081
775,2002,124265.62475063822
775,2003,124504.74189440787
775,2004,131507.49468185284
775,2005,140441.46658994653
775,2006,142142.35751512458
775,2007,151345.86972174142
775,2008,153003.0989223929
775,2009,157641.39753137785
775,2010,162126.13530098155
775,2011,178739.1357169092
775,2012,177014.64334057056
775,2013,191193.547488685
775,2014,191995.54434373378
775,2015,209118.49682303538
775,2016,221252.51167494967
775,2017,212942.74526641372
775,2018,224218.87961433164
775,2019,242044.5175687757
775,2020,250436.8125968337
775,2021,261814.89207371662
775,2022,265044.5800736452
775,2023,289930.47897493804
775,2024,290000.00000000006
776,2011,204677.29194970665
776,2012,207194.2404595906
776,2013,219739.32174983525
776,2014,224162.8280456074
776,2015,246480.35530690878
776,2016,245153.68611733895
776,2017,260916.93590350525
776,2018,266177.4759494661
776,2019,276015.7524230428
776,2020,279529.7506454872
776,2021,305874.83224668563
776,2022,322517.0418989261
776,2023,320934.0581218432
776,2024,339999.99999999994
777,2011,157143.67061287438
777,2012,171350.6470695593
777,2013,169612.2697807781
777,2014,186851.23845580535
777,2015,186267.17211388968
777,2016,192933.0632682043
777,2017,206197.38907109352
777,2018,208954.45654109085
777,2019,218781.87249291898
777,2020,232431.09187184423
777,2021,228367.86791941078
777,2022,257830.12567308883
777,2023,259841.97761087975
777,2024,269999.99999999994
778,1992,155504.45988157252
778,1993,162640.1286613425
778,1994,176082.77667811105
778,1995,181723.35113580895
778,1996,191926.9371131184
778,1997,191565.27011827548
778,1998,203184.08592774297
778,1999,211857.55252155924
778,2000,221505.89999404256
778,2001,232329.2641904969
778,2002,232905.29879466168
778,2003,245185.67758692452
778,2004,252457.8888266825
778,2005,265520.0730040718
778,2006,280293.1276591974
778,2007,277978.676853535
778,2008,305622.3669531178
778,2009,303863.5906872673
778,2010,321398.0609309811
778,2011,344688.7762250806
778,2012,352068.9354682
778,2013,366235.5060924015
778,2014,369382.9416290278
778,2015,385232.68951582565
778,2016,416889.5032908551
778,2017,420539.7278359934
778,2018,438195.4107337196
778,2019,469152.9136090052
778,2020,468638.677390078
778,2021,500518.6702466486
778,2022,518195.78592185484
778,2023,538432.6152599343
778,2024,560000.0
779,2007,152415.0678569181
779,2008,158314.9161731699
779,2009,162986.6867670622
779,2010,174914.8870018721
779,2011,177764.58729982268
779,2012,191009.5650670853
779,2013,193999.07943035822
779,2014,198378.94329696565
779,2015,209773.5113988452
779,2016,217405.8055142137
779,2017,232576.35790822966
779,2018,235344.60046166772
779,2019,245215.98323094414
779,2020,263680.8335470525
779,2021,269409.99438934843
779,2022,286590.45497043355
779,2023,295725.25963883015
779,2024,299999.99999999994
780,2001,51808.56574883887
780,2002,55940.259512965466
780,2003,58788.68955391327
780,2004,61149.14835801962
780,2005,62922.89503579418
780,2006,65413.40678230317
780,2007,66334.53894653019
780,2008,68245.64147254093
780,2009,71675.89353922178
780,2010,72572.1879339784
780,2011,80171.39617801401
780,2012,80737.56218419882
780,2013,86626.46302987481
780,2014,85660.25377778675
780,2015,93313.93418891639
780,2016,94049.55508135885
780,2017,96251.67621679281
780,2018,106084.31942733792
780,2019,109216.86051803727
780,2020,111595.25155971252
780,2021,115647.97033361447
780,2022,121248.8221606229
780,2023,125486.57144479355
780,2024,130000.00000000001
781,1990,134875.5043437562
781,1991,141354.3823198549
781,1992,154042.87797035504
781,1993,162398.09206174282
781,1994,165336.42601515268
781,1995,168333.50474273588
781,1996,172236.91545475842
781,1997,177465.64589014748
781,1998,184811.4867655079
781,1999,192902.3212249232
781,2000,211591.0056478733
781,2001,218599.398773004
781,2002,222691.72139868495
781,2003,223809.35996000833
781,2004,241560.0343233295
781,2005,245636.17975140884
781,2006,245633.64848722288
781,2007,268486.9416184521
781,2008,272957.40709717193
781,2009,284071.2342020208
781,2010,298783.1575483598
781,2011,309186.01420365466
781,2012,324567.94001697423
781,2013,337225.8887169859
781,2014,338114.18191828625
781,2015,376453.6248545599
781,2016,372486.05171246186
781,2017,387630.3200845674
781,2018,408263.085143072
781,2019,426476.0446992044
781,2020,457468.456780836
781,2021,464769.07777417614
781,2022,486216.01427028386
781,2023,502745.3618758327
781,2024,519999.9999999999
782,2011,301677.14135118393
782,2012,314233.0861279931
782,2013,312235.79333369335
782,2014,336093.72467805113
782,2015,359459.2601850795
782,2016,394151.3290457121
782,2017,370807.14849668025
782,2018,398500.9252469696
782,2019,406269.96676390496
782,2020,444905.50980707305
782,2021,432463.09988770646
782,2022,468056.02339419257
782,2023,467238.35481245955
782,2024,499999.9999999999
783,2001,64502.6104951832
783,2002,67466.53004091627
783,2003,71715.50963098665
783,2004,71448.77578151927
783,2005,76950.37101070513
783,2006,79010.16084121194
783,2007,82587.8627800097
783,2008,87062.62545820688
783,2009,86563.41418022582
783,2010,93893.92812910146
783,2011,94998.51134237483
783,2012,102125.86177822367
783,2013,104628.38028181794
783,2014,107637.30743803181
783,2015,111087.33555011605
783,2016,118835.46828256572
783,2017,124653.15298395928
783,2018,125102.73911586493
783,2019,128528.34089412968
783,2020,138667.59699345595
783,2021,138118.653442098
783,2022,144066.5312497545
783,2023,150576.30684452952
783,2024,160000.0
784,1994,58093.800584700075
784,1995,59295.48129060119
784,1996,60903.84439703526
784,1997,64398.74305292749
784,1998,69411.54199613494
784,1999,69459.67775246069
784,2000,73618.64339331858
784,2001,80089.34528140098
784,2002,80092.67616522916
784,2003,83949.57801278567
784,2004,85072.83058157217
784,2005,94084.19297530947
784,2006,92773.98990211908
784,2007,97095.92591128308
784,2008,104114.66928520393
784,2009,105116.79533016268
784,2010,109825.35313536122
784,2011,113466.21248342443
784,2012,118021.13334885068
784,2013,124334.92695411206
784,2014,129776.67677977208
784,2015,131774.11606126084
784,2016,136704.0225052869
784,2017,142625.38972296103
784,2018,145951.52056242066
784,2019,151198.7228689051
784,2020,163378.07124260787
784,2021,172080.05950236245
784,2022,178725.93575624248
784,2023,173988.87804046224
784,2024,190000.00000000003
785,2014,127728.07474792266
785,2015,130549.08204030544
785,2016,139230.2435944265
785,2017,143177.84067646353
785,2018,151937.38688306703
785,2019,156106.32899639633
785,2020,156254.09690493866
785,2021,165642.3120335985
785,2022,175686.00539602558
785,2023,183021.5573375751
785,2024,190000.0
786,2006,115140.11735630287
786,2007,119423.44793980126
786,2008,128282.10542335964
786,2009,129522.32883357463
786,2010,133968.77867914966
786,2011,142854.5493607623
786,2012,148438.89835907627
786,2013,153160.581013477
786,2014,159853.38705143056
786,2015,168667.47635786267
786,2016,172839.81249779786
786,2017,182638.15001379166
786,2018,188232.17508398625
786,2019,197923.92741663495
786,2020,208756.33607715432
786,2021,216940.34981817784
786,2022,227610.4014988139
786,2023,234637.60106260222
786,2024,239999.99999999994
787,2005,98242.84499735529
787,2006,100805.90226344575
787,2007,104934.73638119485
787,2008,108054.23597229246
787,2009,114394.84917165336
787,2010,120619.08949644762
787,2011,121922.69505509494
787,2012,128571.21801487554
787,2013,132000.8653613731
787,2014,139748.9197884552
787,2015,143142.59087859924
787,2016,148295.9273309359
787,2017,154414.18804770953
787,2018,164443.67903010498
787,2019,168989.3576421545
787,2020,174580.8505879547
787,2021,184090.68700793563
787,2022,188879.61647932068
787,2023,202539.6670403703
787,2024,206000.0
788,2004,116349.41505289306
788,2005,122945.55827005622
788,2006,124737.46705540825
788,2007,132551.04855262942
788,2008,134152.91583145055
788,2009,146523.66668383207
788,2010,152445.23303061037
788,2011,158598.21427940132
788,2012,162489.00795365838
788,2013,165918.99761328773
788,2014,172835.1403346415
788,2015,188262.95991408292
788,2016,195434.4363264349
788,2017,198062.91703624316
788,2018,203362.70874094646
788,2019,219550.57294575212
788,2020,219162.03575994607
788,2021,232196.9730403842
788,2022,246884.41012210798
788,2023,245818.30750167687
788,2024,260000.00000000003
789,2012,139690.24556975137
789,2013,144395.64895739706
789,2014,148506.65491764253
789,2015,151497.99944185396
789,2016,158422.74453842203
789,2017,168149.7386202164
789,2018,168919.70718702787
789,2019,181296.7959428428
789,2020,190091.88968098097
789,2021,199432.97035051344
789,2022,197713.78409058336
789,2023,217107.2001033746
789,2024,219999.99999999997
790,2004,89653.73849592326
790,2005,90921.82683981875
790,2006,91842.18510323529
790,2007,96900.83509646983
790,2008,101345.98565873601
790,2009,106070.93490109617
790,2010,109768.50217209008
790,2011,114750.74626082688
790,2012,118458.05482401908
790,2013,124074.7693480066
790,2014,127174.96221238343
790,2015,132588.57885427462
790,2016,137231.73434074968
790,2017,149920.83126503628
790,2018,154556.13969978478
790,2019,157900.5134028698
790,2020,166717.73909968854
790,2021,171606.65919445897
790,2022,176302.54290509742
790,2023,177191.18163858188
790,2024,189999.99999999997
791,1994,24536.165388843754
791,1995,25480.22457690661
791,1996,26073.629632815355
791,1997,26920.64448612024
791,1998,29139.488335986276
791,1999,30204.107418277636
791,2000,30481.03533791563
791,2001,31973.910583003828
791,2002,34540.40532125792
791,2003,34490.42781318347
791,2004,36635.67632039276
791,2005,37827.270992525235
791,2006,39890.17807893601
791,2007,40366.65524503317
791,2008,42789.60814311187
791,2009,44571.05726987231
791,2010,46410.68451397039
791,2011,48121.9104267471
791,2012,50312.15111024661
791,2013,54244.4460675675
791,2014,56813.64711195147
791,2015,55488.37119561101
791,2016,55744.948498465616
791,2017,61517.46903487984
791,2018,63460.678897632366
791,2019,67149.52704549904
791,2020,68773.96994004514
791,2021,71203.0665958206
791,2022,75634.47721283612
791,2023,78875.04705909821
791,2024,80000.0
792,2010,134750.64123027996
792,2011,141783.70460237097
792,2012,149586.71725524057
792,2013,156206.35095174334
792,2014,161402.60297447364
792,2015,170085.14391648196
792,2016,178859.30046148202
792,2017,188664.04059002883
792,2018,191871.59835998094
792,2019,193899.83608148666
792,2020,204548.3123353394
792,2021,213037.58431415178
792,2022,224177.39751470918
792,2023,232560.7755389258
792,2024,239999.99999999994
793,2003,116034.63231435294
793,2004,114852.29119733989
793,2005,121486.87985262023
793,2006,131286.2896918598
793,2007,128870.62226042578
793,2008,136006.35668812718
793,2009,138371.9179931449
793,2010,146919.47898367624
793,2011,150165.44061850302
793,2012,161969.10067289424
793,2013,165479.6898672372
793,2014,168383.14084964653
793,2015,181457.1351483312
793,2016,186262.21556156073
793,2017,196697.3694780768
793,2018,196132.25615229292
793,2019,210309.470769749
793,2020,220478.42758768637
793,2021,223893.05938282525
793,2022,228924.06263591134
793,2023,244027.53261876758
793,2024,253999.9999999999
794,1991,61781.842772758566
794,1992,64124.95048922812
794,1993,64662.403868383706
794,1994,66089.4705065379
794,1995,69934.9743281249
794,1996,72677.64601541522
794,1997,76980.92005425612
794,1998,79184.99043525627
794,1999,81282.42342149162
794,2000,87722.2299935063
794,2001,89510.48100806128
794,2002,93638.57937558058
794,2003,93212.67355036037
794,2004,95536.9556633536
794,2005,101419.12434755421
794,2006,107554.46373020473
794,2007,114244.01142931529
794,2008,111957.40173511088
794,2009,126049.78911836544
794,2010,127477.90779471416
794,2011,135720.9138075928
794,2012,134976.5039896843
794,2013,144347.91528775444
794,2014,148877.36053919507
794,2015,157096.86227997523
794,2016,160000.1972262322
794,2017,168764.17943838707
794,2018,177701.95193134525
794,2019,178468.9979192508
794,2020,188968.03612135327
794,2021,188194.66722752398
794,2022,206260.18240003576
794,2023,219808.1876838797
794,2024,219999.9999999999
795,2000,95102.96245765715
795,2001,101246.20441083486
795,2002,107346.46580147994
795,2003,109777.33574441042
795,2004,114473.48295094904
795,2005,117732.68139870236
795,2006,122350.29029183666
795,2007,128120.7791678301
795,2008,133588.2874863236
795,2009,135536.06370534538
795,2010,144178.14044644026
795,2011,154853.62571772747
795,2012,154840.3137407417
795,2013,158376.74666903203
795,2014,168379.58585586908
795,2015,173136.29648034158
795,2016,177782.9849369599
795,2017,190508.23626604857
795,2018,194771.90037590798
795,2019,202914.42915127147
795,2020,214356.79959629214
795,2021,215434.15650530937
795,2022,223088.15805172376
795,2023,243609.96247356702
795,2024,250000.00000000003
796,2008,256645.20938976543
796,2009,272209.1068086776
796,2010,278343.916563259
796,2011,297367.43342419434
796,2012,314972.16709833127
796,2013,325520.19167550886
796,2014,353940.723995752
796,2015,358929.89274693554
796,2016,358541.2232967906
796,2017,370862.27238552895
796,2018,416548.61082878854
796,2019,419697.1207236349
796,2020,432440.05161845864
796,2021,445163.6092204535
796,2022,464806.9671549096
796,2023,466518.5261972844
796,2024,500000.00000000006
797,1996,73595.46739323554
797,1997,76408.34403626632
797,1998,77916.7334045708
797,1999,81636.85108262826
797,2000,88427.57688911402
797,2001,89036.33157962302
797,2002,96675.52936936461
797,2003,93182.37050578391
797,2004,99356.6371989555
797,2005,101189.9555049847
797,2006,105971.36491542635
797,2007,111071.32802146146
797,2008,118200.5227563482
797,2009,122810.09064218214
797,2010,125318.51599301444
797,2011,126239.28074337907
797,2012,141472.3863858124
797,2013,142091.04477793537
797,2014,145305.96432097693
797,2015,155418.99779526424
797,2016,161409.1438681059
797,2017,166103.0054923739
797,2018,174385.69502503696
797,2019,176646.82201328932
797,2020,190915.05943246375
797,2021,191679.86955140327
797,2022,200938.88084011173
797,2023,214283.3922991028
797,2024,219999.99999999997
798,1995,111646.62878386359
798,1996,116978.31686742924
798,1997,120407.5784465723
798,1998,121839.49163614894
798,1999,123608.85446641744
798,2000,136368.66930181943
798,2001,141728.62004025103
798,2002,141536.73254946887
798,2003,151952.3159048058
798,2004,154140.67076745743
798,2005,166223.89813105986
798,2006,166105.32974788098
798,2007,181454.25270010537
798,2008,184382.8498077599
798,2009,195577.09826368123
798,2010,194520.2748658296
798,2011,205849.2912207072
798,2012,208246.2161501867
798,2013,224585.5441389337
798,2014,233821.8670726942
798,2015,250331.4871233972
798,2016,250829.77765677136
798,2017,262113.77065256244
798,2018,266176.6309654492
798,2019,282481.0420917626
798,2020,288425.24328832055
798,2021,302959.16053863004
798,2022,315446.2892922627
798,2023,324619.5450588708
798,2024,339999.99999999994
799,1991,142708.4000276655
799,1992,147117.5278062319
799,1993,152988.55204012536
799,1994,163778.04778271314
799,1995,167323.7006170687
799,1996,174611.96840695417
799,1997,175088.27507545083
799,1998,189146.86448022208
799,1999,197130.03300998858
799,2000,201247.0019709196
799,2001,219775.58835754707
799,2002,209370.90259425866
799,2003,231773.2223185958
799,2004,240704.48602964982
799,2005,249487.46615660546
799,2006,257591.25181242538
799,2007,269894.20976822707
799,2008,282452.92161587207
799,2009,284545.7214849759
799,2010,302083.9344410021
799,2011,311153.53320337174
799,2012,317685.5548183045
799,2013,342627.02779096377
799,2014,347328.2463047289
799,2015,354400.3958796058
799,2016,375862.1086574884
799,2017,388843.4488275448
799,2018,419416.9011435393
799,2019,428711.59690072323
799,2020,456787.5116075359
799,2021,456115.41945975355
799,2022,489174.710306697
799,2023,528396.2291480791
799,2024,519999.9999999999
800,1995,45210.85253686005
800,1996,47491.39933367602
800,1997,49227.785387745374
800,1998,49060.29628583451
800,1999,53131.652067281895
800,2000,54951.76094475204
800,2001,56506.604874829936
800,2002,58029.28718283013
800,2003,62289.42515877938
800,2004,62651.553823233204
800,2005,69285.5517881398
800,2006,69265.73673803199
800,2007,70113.81771182045
800,2008,73978.7495132573
800,2009,77304.60362975214
800,2010,84747.1563375146
800,2011,82592.84070351708
800,2012,87240.3378539453
800,2013,89963.1138690069
800,2014,95523.37083836719
800,2015,97335.47156187055
800,2016,99966.19556338433
800,2017,105972.9519242638
800,2018,109981.51075298141
800,2019,113706.80616448325
800,2020,118382.97015588624
800,2021,127408.42291518515
800,2022,128610.13997785779
800,2023,131561.963985635
800,2024,140000.0
801,2007,48828.334694961915
801,2008,51310.88455125487
801,2009,51880.78471763176
801,2010,57240.414524565924
801,2011,58655.52011248597
801,2012,61676.41757771017
801,2013,62848.829819922896
801,2014,62138.46041015058
801,2015,69519.4404152423
801,2016,68934.73787195433
801,2017,71810.86659856407
801,2018,76107.40285154332
801,2019,81079.9868319179
801,2020,83789.88251125727
801,2021,86890.55721468371
801,2022,88203.85730258957
801,2023,91702.87841336842
801,2024,96000.00000000003
802,1991,107636.33244436346
802,1992,110883.39036161754
802,1993,117675.95033447788
802,1994,122240.61853574528
802,1995,126533.04429337989
802,1996,123485.87458901308
802,1997,135604.69253658556
802,1998,140362.55394783607
802,1999,146787.18084519083
802,2000,149852.00472124194
802,2001,154040.76586108777
802,2002,166086.90624958213
802,2003,169925.52029803031
802,2004,180036.71158563558
802,2005,182626.67885212402
802,2006,197966.64700450728
802,2007,204224.1411609919
802,2008,209460.32019361717
802,2009,215629.39047678982
802,2010,229054.7924214798
802,2011,236062.77514664736
802,2012,244755.19737911713
802,2013,258620.48208672184
802,2014,270987.0161913845
802,2015,267145.392487205
802,2016,278982.6379966777
802,2017,291743.0617597849
802,2018,298961.0387647675
802,2019,320149.2888663663
802,2020,337374.8945777745
802,2021,346560.06174912857
802,2022,356725.0843152916
802,2023,383448.4331784687
802,2024,390000.0
803,2007,123555.93690973448
803,2008,129016.94493451167
803,2009,136339.82760297964
803,2010,138252.40796277655
803,2011,150076.8743550829
803,2012,148560.71303437088
803,2013,162129.003043517
803,2014,158974.6189358208
803,2015,170365.99107632457
803,2016,173112.0877821782
803,2017,186464.01069818187
803,2018,187861.306127227
803,2019,198410.0652198399
803,2020,202483.79292877967
803,2021,217358.43696091228
803,2022,218983.35239361323
803,2023,238538.8377449661
803,2024,239999.99999999994
804,2004,107350.97871356725
804,2005,110848.45970612856
804,2006,120725.3707915799
804,2007,121751.65572767462
804,2008,128119.4146726625
804,2009,132404.62109580194
804,2010,134955.6267518578
804,2011,143915.82675482816
804,2012,153695.5930318555
804,2013,159027.19318682983
804,2014,162887.03676630315
804,2015,172371.84829455797
804,2016,171649.58591157888
804,2017,181193.14616728574
804,2018,191176.97606650623
804,2019,196747.98651207972
804,2020,204140.27488392487
804,2021,208235.7601317659
804,2022,212656.76898531342
804,2023,234543.99888438292
804,2024,240000.00000000003
805,2008,128761.28049962207
805,2009,135667.549519626
805,2010,137382.05414006262
805,2011,142083.0162236955
805,2012,149922.9231342972
805,2013,158562.80823192155
805,2014,161384.86856663474
805,2015,171324.76998832487
805,2016,171836.21206654672
805,2017,181791.37971704145
805,2018,189409.50748791973
805,2019,202100.9206864036
805,2020,206004.9135431178
805,2021,220809.9575484788
805,2022,215912.6414203513
805,2023,231368.8564818981
805,2024,239999.99999999994
806,1991,49513.97021091744
806,1992,51946.77417393988
806,1993,52494.78235320744
806,1994,57367.00674111914
806,1995,57732.219506846755
806,1996,58720.899739242035
806,1997,62406.97478766374
806,1998,64517.427566468396
806,1999,71279.56216504393
806,2000,71696.44534403158
806,2001,73103.27610835245
806,2002,75781.96374367534
806,2003,80492.52893260258
806,2004,83790.77385993417
806,2005,80460.63392767258
806,2006,89995.6999920961
806,2007,92458.87044496587
806,2008,93583.36216202402
806,2009,101707.11648786004
806,2010,108615.13830091148
806,2011,109307.16548518853
806,2012,114901.83661431915
806,2013,121143.48457886171
806,2014,119582.32709351234
806,2015,121767.23419623807
806,2016,133252.1130548075
806,2017,136107.81447410505
806,2018,138346.90936641107
806,2019,147715.57925468605
806,2020,156103.63234479053
806,2021,159542.5775976902
806,2022,163801.23939474273
806,2023,172303.2447912812
806,2024,179999.9999999999
807,2009,144312.5348383866
807,2010,144349.53630072088
807,2011,155703.3783224946
807,2012,158028.9432096466
807,2013,171117.1138040085
807,2014,170162.8448583022
807,2015,186372.3726232321
807,2016,188424.79417733717
807,2017,195433.02349163385
807,2018,206691.8777659999
807,2019,209999.5983906661
807,2020,223488.10946981166
807,2021,227754.67467322308
807,2022,237708.0071522847
807,2023,252026.77084664558
807,2024,259999.99999999994
808,2014,198054.14456558158
808,2015,205446.1809685546
808,2016,220295.31718197346
808,2017,227852.69389814383
808,2018,237894.27967869266
808,2019,248193.90544720116
808,2020,256735.52649205888
808,2021,269942.46037192264
808,2022,277907.37585232244
808,2023,276880.9390403348
808,2024,300000.0
809,1995,102115.91983969569
809,1996,114290.88779714862
809,1997,114449.63264624696
809,1998,121289.54362329647
809,1999,122932.66107601156
809,2000,128590.70916810987
809,2001,132675.67293460344
809,2002,146112.6523106528
809,2003,145548.5551756246
809,2004,148996.6179498655
809,2005,151458.32057050813
809,2006,169327.59611645315
809,2007,168859.94095071044
809,2008,178812.20805234255
809,2009,186374.29829957214
809,2010,188802.77490518324
809,2011,200854.90931734914
809,2012,203626.562617895
809,2013,210115.5176951491
809,2014,228128.20181853196
809,2015,231120.08712519545
809,2016,243628.32449195115
809,2017,252833.83516493926
809,2018,264131.2949943788
809,2019,262792.1698978961
809,2020,278783.34496549045
809,2021,291464.98062034487
809,2022,300029.80839390727
809,2023,320030.2357662578
809,2024,329999.99999999994
810,1990,48565.485462598255
810,1991,50664.297357928095
810,1992,50962.33436968248
810,1993,53674.448969346064
810,1994,55992.00099731909
810,1995,58434.398568397686
810,1996,58971.72708141115
810,1997,64700.0492790635
810,1998,66127.13100510226
810,1999,68807.50159742439
810,2000,71912.04958410612
810,2001,73810.90685967568
810,2002,74391.44003962314
810,2003,78770.49912520932
810,2004,79436.98113507728
810,2005,86144.87600865721
810,2006,88552.35874957018
810,2007,92332.29306609949
810,2008,98417.64539224717
810,2009,99034.1012451663
810,2010,103421.37347674949
810,2011,108150.84323595493
810,2012,108290.15549556952
810,2013,116302.38012287414
810,2014,115556.02008299966
810,2015,124984.64554616941
810,2016,133773.79865341765
810,2017,138008.79534588376
810,2018,140564.27215784197
810,2019,148067.5985979595
810,2020,150556.69427108383
810,2021,160011.844764044
810,2022,176173.40331709772
810,2023,179466.23533974888
810,2024,179999.9999999999
811,2013,104042.33251328273
811,2014,108436.46752305052
811,2015,110211.54298318781
811,2016,115035.68256781466
811,2017,122467.5871300257
811,2018,125122.86741579842
811,2019,133886.40127533305
811,2020,141062.34704059336
811,2021,143185.6531201099
811,2022,148229.9917332542
811,2023,148674.52423104414
811,2024,160000.0
812,2004,101906.40621415371
812,2005,102032.85964779173
812,2006,107690.28595526518
812,2007,115109.64468565492
812,2008,119878.90238366197
812,2009,121018.43628810182
812,2010,126005.50867825914
812,2011,130278.33065944863
812,2012,134119.37688091482
812,2013,141093.46036520228
812,2014,143829.11664375712
812,2015,156680.6889484297
812,2016,162020.25304974543
812,2017,169056.12613338983
812,2018,170550.36636845712
812,2019,176502.01556822733
812,2020,188258.19662077754
812,2021,195829.94147361905
812,2022,202803.26623422987
812,2023,210313.72463035912
812,2024,220000.00000000003
813,2012,103354.87354318149
813,2013,104818.509767018
813,2014,112350.49008270066
813,2015,115266.8632759144
813,2016,120893.03562305511
813,2017,118974.03924584597
813,2018,127950.45739819128
813,2019,130372.7218521623
813,2020,132218.68678180163
813,2021,146495.2297722904
813,2022,147060.08128489458
813,2023,150599.68729148712
813,2024,160000.0
814,1999,126482.24564550682
814,2000,130529.05720194448
814,2001,136033.0829048297
814,2002,142828.9856007293
814,2003,154368.29580683488
814,2004,153103.69204675034
814,2005,166733.83387826587
814,2006,170682.82718983156
814,2007,175930.26307769312
814,2008,184244.8860641587
814,2009,188841.49195916494
814,2010,201391.62901305634
814,2011,206510.68212937322
814,2012,205292.7277102962
814,2013,222166.1060515937
814,2014,233293.26172091888
814,2015,237498.76082206614
814,2016,249061.9964213836
814,2017,255205.1488803101
814,2018,261303.3872926118
814,2019,270789.99822198384
814,2020,281698.9582808469
814,2021,306303.2546590518
814,2022,298692.75553165766
814,2023,322565.3235544695
814,2024,339999.99999999994
815,2008,105146.48094223531
815,2009,110426.20784491142
815,2010,111206.84471215148
815,2011,121085.07612053372
815,2012,121738.55851428698
815,2013,132858.5424968189
815,2014,133432.6632853983
815,2015,140248.6413477749
815,2016,146149.0710804767
815,2017,152725.97514754857
815,2018,158179.91714681342
815,2019,162981.2064015255
815,2020,172133.7954930006
815,2021,179456.8841406426
815,2022,182081.60256246442
815,2023,193947.5685345137
815,2024,200000.0
816,2006,99057.11700050897
816,2007,102041.71399010089
816,2008,106597.38927056905
816,2009,109206.05178692646
816,2010,111065.95029206136
816,2011,115806.41507499327
816,2012,123204.24195489148
816,2013,129718.47583460821
816,2014,139788.26117492575
816,2015,140411.0752669129
816,2016,139862.79448152584
816,2017,146658.28013395894
816,2018,161960.56874426513
816,2019,160406.96159247583
816,2020,167700.8350208287
816,2021,170896.36229090433
816,2022,186885.3599758238
816,2023,190347.4097814393
816,2024,196000.0
817,1994,66779.28110867467
817,1995,69141.15669907045
817,1996,73815.80429981055
817,1997,76367.10373825871
817,1998,80672.21730829054
817,1999,83428.47557999418
817,2000,85372.73471588163
817,2001,88289.00096946782
817,2002,92533.23587861312
817,2003,95480.10052361585
817,2004,100143.68218113067
817,2005,104455.66896459514
817,2006,106647.91328782213
817,2007,114366.72042614302
817,2008,116589.59135575873
817,2009,120101.32921846601
817,2010,126151.12229421879
817,2011,132766.47242212112
817,2012,137639.55873187998
817,2013,144114.28440848013
817,2014,151294.4351362156
817,2015,158603.15001080485
817,2016,161669.69364849137
817,2017,163606.2240408732
817,2018,172933.39408504142
817,2019,177191.86686971626
817,2020,194439.02511115017
817,2021,203353.08435785968
817,2022,206047.86359928243
817,2023,215170.40279578048
817,2024,219999.99999999997
818,1993,56610.148754843874
818,1994,59009.4220295328
818,1995,58977.31016249654
818,1996,63267.031386005605
818,1997,64733.87409013258
818,1998,68916.58689801999
818,1999,71187.22194083015
818,2000,77009.16893148002
818,2001,78501.22329681864
818,2002,80627.71864526282
818,2003,82933.24440522875
818,2004,89620.19417650439
818,2005,90128.03313514902
818,2006,94411.4926511379
818,2007,97623.3380147665
818,2008,100622.58529723833
818,2009,105577.28383131382
818,2010,105414.91525170456
818,2011,110576.92940697403
818,2012,119503.27659833817
818,2013,127291.3329372512
818,2014,129251.12573989903
818,2015,131568.21767171475
818,2016,134824.87835005703
818,2017,146649.85422106864
818,2018,148456.36213499817
818,2019,158175.1822651138
818,2020,163679.17810564188
818,2021,170525.09591432195
818,2022,175783.7338091194
818,2023,184094.08525277372
818,2024,190000.00000000003
819,1999,56133.09227905128
819,2000,57774.68098607385
819,2001,59686.1991747479
819,2002,60274.206069051645
819,2003,65586.60943255086
819,2004,70538.31503732078
819,2005,72235.94456201824
819,2006,74381.42902456895
819,2007,75875.53129859667
819,2008,81683.68905257105
819,2009,83090.93072992912
819,2010,89349.7183931536
819,2011,88318.46616048699
819,2012,92284.27117366977
819,2013,95786.02853553495
819,2014,98330.82712879867
819,2015,103412.94483744346
819,2016,109829.78808032125
819,2017,112364.0292442152
819,2018,109403.93054142321
819,2019,125937.98904355479
819,2020,123901.91752065971
819,2021,134920.9191997076
819,2022,138770.0108811101
819,2023,150338.57543198174
819,2024,150000.0
820,2013,185509.24642734302
820,2014,187248.9676800705
820,2015,193962.0269019858
820,2016,210742.2164245696
820,2017,206496.35957118406
820,2018,222132.85624619198
820,2019,229536.06969984225
820,2020,237702.18342912648
820,2021,250678.90723937395
820,2022,259857.188626894
820,2023,271693.6963073401
820,2024,279999.99999999994
821,2006,118800.0400353998
821,2007,124238.82600582791
821,2008,128377.23467578908
821,2009,131505.9302066775
821,2010,138605.1108920487
821,2011,142078.37880716525
821,2012,147563.67145980988
821,2013,154851.3117420144
821,2014,161748.14607825057
821,2015,168739.61093730334
821,2016,178579.67655995893
821,2017,180562.07483778693
821,2018,190422.2458724078
821,2019,197728.1544739528
